"ID","SPECIES","x","y","dbh"
630659,sm,227.05,173.04,6.3
630660,sm,227.32,175.25,8.2
630668,bg,230.52,165.37,10.5
630672,bb,222.56,164.03,17.8
630673,bg,222.84,166.24,14.5
630674,bg,219.67,165.7,13.8
630688,bb,220.92,178.36,22.1
630698,rm,218.35,179.55,9.1
630704,bg,212.0,164.53,11.6
630705,bg,219.25,173.72,10.4
630706,bg,213.26,181.91,8.3
630708,bg,212.58,171.05,9.7
630709,bg,220.45,172.13,5
630710,bg,220.86,175.57,5.8
630711,bg,212.55,174.84,7.6
630712,rm,217.38,176.63,5.6
630714,bg,218.63,165.55,3.5
630716,bg,221.86,177.5,4.5
630717,rm,221.66,172.62,3.6
640001,ro,3.91,178.84,42.2
640008,rm,2.95,164.52,32.8
640040,ro,6.98,162.6,39.7
640045,ro,12.86,167.4,63
640047,ro,11.26,168.51,31.9
640048,bg,12.66,168.8,14.8
640049,rm,12.56,170.88,13.9
640054,sh,21.51,180.54,14.7
640057,ro,17.02,174.55,39.7
640059,sm,17.05,171.04,6.3
640060,sm,17.32,173.25,8.2
640068,bg,21.52,163.37,10.5
640072,bb,13.56,162.03,17.8
640073,bg,13.84,164.24,14.5
640074,bg,10.67,163.7,13.8
640088,bb,11.92,176.36,22.1
640098,rm,9.35,177.55,9.1
640104,bg,3.0,162.53,11.6
640105,bg,10.25,171.72,10.4
640106,bg,4.26,179.91,8.3
640108,bg,3.58,169.05,9.7
640109,bg,11.45,170.13,5
640110,bg,11.86,173.57,5.8
640111,bg,3.55,172.84,7.6
640112,rm,8.38,174.63,5.6
640114,bg,9.63,163.55,3.5
640116,bg,12.86,175.5,4.5
640117,rm,12.66,170.62,3.6
640201,ro,28.91,178.84,42.2
640208,rm,27.95,164.52,32.8
640240,ro,31.98,162.6,39.7
640245,ro,37.86,167.4,63
640247,ro,36.26,168.51,31.9
640248,bg,37.66,168.8,14.8
640249,rm,37.56,170.88,13.9
640254,sh,46.51,180.54,14.7
640257,ro,43.02,174.55,39.7
640259,sm,43.05,171.04,6.3
640260,sm,43.32,173.25,8.2
640268,bg,46.52,163.37,10.5
640272,bb,38.56,162.03,17.8
640273,bg,38.84,164.24,14.5
640274,bg,35.67,163.7,13.8
640288,bb,36.92,176.36,22.1
640298,rm,34.35,177.55,9.1
640304,bg,28.0,162.53,11.6
640305,bg,35.25,171.72,10.4
640306,bg,29.26,179.91,8.3
640308,bg,28.58,169.05,9.7
640309,bg,36.45,170.13,5
640310,bg,36.86,173.57,5.8
640311,bg,28.55,172.84,7.6
640312,rm,33.38,174.63,5.6
640314,bg,34.63,163.55,3.5
640316,bg,37.86,175.5,4.5
640317,rm,37.66,170.62,3.6
640401,ro,3.91,203.84,42.2
640408,rm,2.95,189.52,32.8
640440,ro,6.98,187.6,39.7
640445,ro,12.86,192.4,63
640447,ro,11.26,193.51,31.9
640448,bg,12.66,193.8,14.8
640449,rm,12.56,195.88,13.9
640454,sh,21.51,205.54,14.7
640457,ro,17.02,199.55,39.7
640459,sm,17.05,196.04,6.3
640460,sm,17.32,198.25,8.2
640468,bg,21.52,188.37,10.5
640472,bb,13.56,187.03,17.8
640773,bg,13.84,189.24,14.5
640474,bg,10.67,188.7,13.8
640488,bb,11.92,201.36,22.1
640498,rm,9.35,202.55,9.1
640504,bg,3.0,187.53,11.6
640505,bg,10.25,196.72,10.4
640506,bg,4.26,204.91,8.3
640508,bg,3.58,194.05,9.7
640509,bg,11.45,195.13,5
640510,bg,11.86,198.57,5.8
640511,bg,3.55,197.84,7.6
640512,rm,8.38,199.63,5.6
640514,bg,9.63,188.55,3.5
640516,bg,12.86,200.5,4.5
640517,rm,12.66,195.62,3.6
640601,ro,28.91,203.84,42.2
640608,rm,27.95,189.52,32.8
640640,ro,31.98,187.6,39.7
640645,ro,37.86,192.4,63
640647,ro,36.26,193.51,31.9
640648,bg,37.66,193.8,14.8
640649,rm,37.56,195.88,13.9
640654,sh,46.51,205.54,14.7
640657,ro,43.02,199.55,39.7
640659,sm,43.05,196.04,6.3
640660,sm,43.32,198.25,8.2
640668,bg,46.52,188.37,10.5
640672,bb,38.56,187.03,17.8
640673,bg,38.84,189.24,14.5
640674,bg,35.67,188.7,13.8
640688,bb,36.92,201.36,22.1
640698,rm,34.35,202.55,9.1
640704,bg,28.0,187.53,11.6
640705,bg,35.25,196.72,10.4
640706,bg,29.26,204.91,8.3
640708,bg,28.58,194.05,9.7
640709,bg,36.45,195.13,5
640710,bg,36.86,198.57,5.8
640711,bg,28.55,197.84,7.6
640712,rm,33.38,199.63,5.6
640714,bg,34.63,188.55,3.5
640716,bg,37.86,200.5,4.5
640717,rm,37.66,195.62,3.6
650001,ro,26.91,178.84,42.2
650008,rm,25.95,164.52,32.8
650040,ro,29.98,162.6,39.7
650045,ro,35.86,167.4,63
650047,ro,34.26,168.51,31.9
650048,bg,35.66,168.8,14.8
650049,rm,35.56,170.88,13.9
650054,sh,44.51,180.54,14.7
650057,ro,40.02,174.55,39.7
650059,sm,40.05,171.04,6.3
650060,sm,40.32,173.25,8.2
650068,bg,44.52,163.37,10.5
650072,bb,36.56,162.03,17.8
650073,bg,36.84,164.24,14.5
650074,bg,33.67,163.7,13.8
650088,bb,34.92,176.36,22.1
650098,rm,32.35,177.55,9.1
650104,bg,26.0,162.53,11.6
650105,bg,33.25,171.72,10.4
650106,bg,27.26,179.91,8.3
650108,bg,26.58,169.05,9.7
650109,bg,34.45,170.13,5
650110,bg,34.86,173.57,5.8
650111,bg,26.55,172.84,7.6
650112,rm,31.38,174.63,5.6
650114,bg,32.63,163.55,3.5
650116,bg,35.86,175.5,4.5
650117,rm,35.66,170.62,3.6
650201,ro,51.91,178.84,42.2
650208,rm,50.95,164.52,32.8
650240,ro,54.98,162.6,39.7
650245,ro,60.86,167.4,63
650247,ro,59.26,168.51,31.9
650248,bg,60.66,168.8,14.8
650249,rm,60.56,170.88,13.9
650254,sh,69.51,180.54,14.7
650257,ro,66.02,174.55,39.7
650259,sm,66.05,171.04,6.3
650260,sm,66.32,173.25,8.2
650268,bg,69.52,163.37,10.5
650272,bb,61.56,162.03,17.8
650273,bg,61.84,164.24,14.5
650274,bg,58.67,163.7,13.8
650288,bb,59.92,176.36,22.1
650298,rm,57.35,177.55,9.1
650304,bg,51.0,162.53,11.6
650305,bg,58.25,171.72,10.4
650306,bg,52.26,179.91,8.3
650308,bg,51.58,169.05,9.7
650309,bg,59.45,170.13,5
650310,bg,59.86,173.57,5.8
650311,bg,51.55,172.84,7.6
650312,rm,56.38,174.63,5.6
650314,bg,57.63,163.55,3.5
650316,bg,60.86,175.5,4.5
650317,rm,60.66,170.62,3.6
650401,ro,26.91,203.84,42.2
650408,rm,25.95,189.52,32.8
650440,ro,29.98,187.6,39.7
650445,ro,35.86,192.4,63
650447,ro,34.26,193.51,31.9
650448,bg,35.66,193.8,14.8
650449,rm,35.56,195.88,13.9
650454,sh,44.51,205.54,14.7
650457,ro,40.02,199.55,39.7
650459,sm,40.05,196.04,6.3
650460,sm,40.32,198.25,8.2
650468,bg,44.52,188.37,10.5
650472,bb,36.56,187.03,17.8
650773,bg,36.84,189.24,14.5
650474,bg,33.67,188.7,13.8
650488,bb,34.92,201.36,22.1
650498,rm,32.35,202.55,9.1
650504,bg,26.0,187.53,11.6
650505,bg,33.25,196.72,10.4
650506,bg,27.26,204.91,8.3
650508,bg,26.58,194.05,9.7
650509,bg,34.45,195.13,5
650510,bg,34.86,198.57,5.8
650511,bg,26.55,197.84,7.6
650512,rm,31.38,199.63,5.6
650514,bg,32.63,188.55,3.5
650516,bg,35.86,200.5,4.5
650517,rm,35.66,195.62,3.6
650601,ro,51.91,203.84,42.2
650608,rm,50.95,189.52,32.8
650640,ro,54.98,187.6,39.7
650645,ro,60.86,192.4,63
650647,ro,59.26,193.51,31.9
650648,bg,60.66,193.8,14.8
650649,rm,60.56,195.88,13.9
650654,sh,69.51,205.54,14.7
650657,ro,66.02,199.55,39.7
650659,sm,66.05,196.04,6.3
650660,sm,66.32,198.25,8.2
650668,bg,69.52,188.37,10.5
650672,bb,61.56,187.03,17.8
650673,bg,61.84,189.24,14.5
650674,bg,58.67,188.7,13.8
650688,bb,59.92,201.36,22.1
650698,rm,57.35,202.55,9.1
650704,bg,51.0,187.53,11.6
650705,bg,58.25,196.72,10.4
650706,bg,52.26,204.91,8.3
650708,bg,51.58,194.05,9.7
650709,bg,59.45,195.13,5
650710,bg,59.86,198.57,5.8
650711,bg,51.55,197.84,7.6
650712,rm,56.38,199.63,5.6
650714,bg,57.63,188.55,3.5
650716,bg,60.86,200.5,4.5
650717,rm,60.66,195.62,3.6
660001,ro,49.91,178.84,42.2
660008,rm,48.95,164.52,32.8
660040,ro,52.98,162.6,39.7
660045,ro,58.86,167.4,63
660047,ro,57.26,168.51,31.9
660048,bg,58.66,168.8,14.8
660049,rm,58.56,170.88,13.9
660054,sh,67.51,180.54,14.7
660057,ro,63.02,174.55,39.7
660059,sm,63.05,171.04,6.3
660060,sm,63.32,173.25,8.2
660068,bg,67.52,163.37,10.5
660072,bb,59.56,162.03,17.8
660073,bg,59.84,164.24,14.5
660074,bg,56.67,163.7,13.8
660088,bb,57.92,176.36,22.1
660098,rm,55.35,177.55,9.1
660104,bg,49.0,162.53,11.6
660105,bg,56.25,171.72,10.4
660106,bg,50.26,179.91,8.3
660108,bg,49.58,169.05,9.7
660109,bg,57.45,170.13,5
660110,bg,57.86,173.57,5.8
660111,bg,49.55,172.84,7.6
660112,rm,54.38,174.63,5.6
660114,bg,55.63,163.55,3.5
660116,bg,58.86,175.5,4.5
660117,rm,58.66,170.62,3.6
660201,ro,74.91,178.84,42.2
660208,rm,73.95,164.52,32.8
660240,ro,77.98,162.6,39.7
660245,ro,83.86,167.4,63
660247,ro,82.26,168.51,31.9
660248,bg,83.66,168.8,14.8
660249,rm,83.56,170.88,13.9
660254,sh,92.51,180.54,14.7
660257,ro,89.02,174.55,39.7
660259,sm,89.05,171.04,6.3
660260,sm,89.32,173.25,8.2
660268,bg,92.52,163.37,10.5
660272,bb,84.56,162.03,17.8
660273,bg,84.84,164.24,14.5
660274,bg,81.67,163.7,13.8
660288,bb,82.92,176.36,22.1
660298,rm,80.35,177.55,9.1
660304,bg,74.0,162.53,11.6
660305,bg,81.25,171.72,10.4
660306,bg,75.26,179.91,8.3
660308,bg,74.58,169.05,9.7
660309,bg,82.45,170.13,5
660310,bg,82.86,173.57,5.8
660311,bg,74.55,172.84,7.6
660312,rm,79.38,174.63,5.6
660314,bg,80.63,163.55,3.5
660316,bg,83.86,175.5,4.5
660317,rm,83.66,170.62,3.6
660401,ro,49.91,203.84,42.2
660408,rm,48.95,189.52,32.8
660440,ro,52.98,187.6,39.7
660445,ro,58.86,192.4,63
660447,ro,57.26,193.51,31.9
660448,bg,58.66,193.8,14.8
660449,rm,58.56,195.88,13.9
660454,sh,67.51,205.54,14.7
660457,ro,63.02,199.55,39.7
660459,sm,63.05,196.04,6.3
660460,sm,63.32,198.25,8.2
660468,bg,67.52,188.37,10.5
660472,bb,59.56,187.03,17.8
660773,bg,59.84,189.24,14.5
660474,bg,56.67,188.7,13.8
660488,bb,57.92,201.36,22.1
660498,rm,55.35,202.55,9.1
660504,bg,49.0,187.53,11.6
660505,bg,56.25,196.72,10.4
660506,bg,50.26,204.91,8.3
660508,bg,49.58,194.05,9.7
660509,bg,57.45,195.13,5
660510,bg,57.86,198.57,5.8
660511,bg,49.55,197.84,7.6
660512,rm,54.38,199.63,5.6
660514,bg,55.63,188.55,3.5
660516,bg,58.86,200.5,4.5
660517,rm,58.66,195.62,3.6
660601,ro,74.91,203.84,42.2
660608,rm,73.95,189.52,32.8
660640,ro,77.98,187.6,39.7
660645,ro,83.86,192.4,63
660647,ro,82.26,193.51,31.9
660648,bg,83.66,193.8,14.8
660649,rm,83.56,195.88,13.9
660654,sh,92.51,205.54,14.7
660657,ro,89.02,199.55,39.7
660659,sm,89.05,196.04,6.3
660660,sm,89.32,198.25,8.2
660668,bg,92.52,188.37,10.5
660672,bb,84.56,187.03,17.8
660673,bg,84.84,189.24,14.5
660674,bg,81.67,188.7,13.8
660688,bb,82.92,201.36,22.1
660698,rm,80.35,202.55,9.1
660704,bg,74.0,187.53,11.6
660705,bg,81.25,196.72,10.4
660706,bg,75.26,204.91,8.3
660708,bg,74.58,194.05,9.7
660709,bg,82.45,195.13,5
660710,bg,82.86,198.57,5.8
660711,bg,74.55,197.84,7.6
660712,rm,79.38,199.63,5.6
660714,bg,80.63,188.55,3.5
660716,bg,83.86,200.5,4.5
660717,rm,83.66,195.62,3.6
670001,ro,72.91,178.84,42.2
670008,rm,71.95,164.52,32.8
670040,ro,75.98,162.6,39.7
670045,ro,81.86,167.4,63
670047,ro,80.26,168.51,31.9
670048,bg,81.66,168.8,14.8
670049,rm,81.56,170.88,13.9
670054,sh,90.51,180.54,14.7
670057,ro,86.02,174.55,39.7
670059,sm,86.05,171.04,6.3
670060,sm,86.32,173.25,8.2
670068,bg,90.52,163.37,10.5
670072,bb,82.56,162.03,17.8
670073,bg,82.84,164.24,14.5
670074,bg,79.67,163.7,13.8
670088,bb,80.92,176.36,22.1
670098,rm,78.35,177.55,9.1
670104,bg,72.0,162.53,11.6
670105,bg,79.25,171.72,10.4
670106,bg,73.26,179.91,8.3
670108,bg,72.58,169.05,9.7
670109,bg,80.45,170.13,5
670110,bg,80.86,173.57,5.8
670111,bg,72.55,172.84,7.6
670112,rm,77.38,174.63,5.6
670114,bg,78.63,163.55,3.5
670116,bg,81.86,175.5,4.5
670117,rm,81.66,170.62,3.6
670201,ro,97.91,178.84,42.2
670208,rm,96.95,164.52,32.8
670240,ro,100.98,162.6,39.7
670245,ro,106.86,167.4,63
670247,ro,105.26,168.51,31.9
670248,bg,106.66,168.8,14.8
670249,rm,106.56,170.88,13.9
670254,sh,115.51,180.54,14.7
670257,ro,112.02,174.55,39.7
670259,sm,112.05,171.04,6.3
670260,sm,112.32,173.25,8.2
670268,bg,115.52,163.37,10.5
670272,bb,107.56,162.03,17.8
670273,bg,107.84,164.24,14.5
670274,bg,104.67,163.7,13.8
670288,bb,105.92,176.36,22.1
670298,rm,103.35,177.55,9.1
670304,bg,97.0,162.53,11.6
670305,bg,104.25,171.72,10.4
670306,bg,98.26,179.91,8.3
670308,bg,97.58,169.05,9.7
670309,bg,105.45,170.13,5
670310,bg,105.86,173.57,5.8
670311,bg,97.55,172.84,7.6
670312,rm,102.38,174.63,5.6
670314,bg,103.63,163.55,3.5
670316,bg,106.86,175.5,4.5
670317,rm,106.66,170.62,3.6
670401,ro,72.91,203.84,42.2
670408,rm,71.95,189.52,32.8
670440,ro,75.98,187.6,39.7
670445,ro,81.86,192.4,63
670447,ro,80.26,193.51,31.9
670448,bg,81.66,193.8,14.8
670449,rm,81.56,195.88,13.9
670454,sh,90.51,205.54,14.7
670457,ro,86.02,199.55,39.7
670459,sm,86.05,196.04,6.3
670460,sm,86.32,198.25,8.2
670468,bg,90.52,188.37,10.5
670472,bb,82.56,187.03,17.8
670773,bg,82.84,189.24,14.5
670474,bg,79.67,188.7,13.8
670488,bb,80.92,201.36,22.1
670498,rm,78.35,202.55,9.1
670504,bg,72.0,187.53,11.6
670505,bg,79.25,196.72,10.4
670506,bg,73.26,204.91,8.3
670508,bg,72.58,194.05,9.7
670509,bg,80.45,195.13,5
670510,bg,80.86,198.57,5.8
670511,bg,72.55,197.84,7.6
670512,rm,77.38,199.63,5.6
670514,bg,78.63,188.55,3.5
670516,bg,81.86,200.5,4.5
670517,rm,81.66,195.62,3.6
670601,ro,97.91,203.84,42.2
670608,rm,96.95,189.52,32.8
670640,ro,100.98,187.6,39.7
670645,ro,106.86,192.4,63
670647,ro,105.26,193.51,31.9
670648,bg,106.66,193.8,14.8
670649,rm,106.56,195.88,13.9
670654,sh,115.51,205.54,14.7
670657,ro,112.02,199.55,39.7
670659,sm,112.05,196.04,6.3
670660,sm,112.32,198.25,8.2
670668,bg,115.52,188.37,10.5
670672,bb,107.56,187.03,17.8
670673,bg,107.84,189.24,14.5
670674,bg,104.67,188.7,13.8
670688,bb,105.92,201.36,22.1
670698,rm,103.35,202.55,9.1
670704,bg,97.0,187.53,11.6
670705,bg,104.25,196.72,10.4
670706,bg,98.26,204.91,8.3
670708,bg,97.58,194.05,9.7
670709,bg,105.45,195.13,5
670710,bg,105.86,198.57,5.8
670711,bg,97.55,197.84,7.6
670712,rm,102.38,199.63,5.6
670714,bg,103.63,188.55,3.5
670716,bg,106.86,200.5,4.5
670717,rm,106.66,195.62,3.6
680001,ro,95.91,178.84,42.2
680008,rm,94.95,164.52,32.8
680040,ro,98.98,162.6,39.7
680045,ro,104.86,167.4,63
680047,ro,103.26,168.51,31.9
680048,bg,104.66,168.8,14.8
680049,rm,104.56,170.88,13.9
680054,sh,113.51,180.54,14.7
680057,ro,109.02,174.55,39.7
680059,sm,109.05,171.04,6.3
680060,sm,109.32,173.25,8.2
680068,bg,113.52,163.37,10.5
680072,bb,105.56,162.03,17.8
680073,bg,105.84,164.24,14.5
680074,bg,102.67,163.7,13.8
680088,bb,103.92,176.36,22.1
680098,rm,101.35,177.55,9.1
680104,bg,95.0,162.53,11.6
680105,bg,102.25,171.72,10.4
680106,bg,96.26,179.91,8.3
680108,bg,95.58,169.05,9.7
680109,bg,103.45,170.13,5
680110,bg,103.86,173.57,5.8
680111,bg,95.55,172.84,7.6
680112,rm,100.38,174.63,5.6
680114,bg,101.63,163.55,3.5
680116,bg,104.86,175.5,4.5
680117,rm,104.66,170.62,3.6
680201,ro,120.91,178.84,42.2
680208,rm,119.95,164.52,32.8
680240,ro,123.98,162.6,39.7
680245,ro,129.86,167.4,63
680247,ro,128.26,168.51,31.9
680248,bg,129.66,168.8,14.8
680249,rm,129.56,170.88,13.9
680254,sh,138.51,180.54,14.7
680257,ro,135.02,174.55,39.7
680259,sm,135.05,171.04,6.3
680260,sm,135.32,173.25,8.2
680268,bg,138.52,163.37,10.5
680272,bb,130.56,162.03,17.8
680273,bg,130.84,164.24,14.5
680274,bg,127.67,163.7,13.8
680288,bb,128.92,176.36,22.1
680298,rm,126.35,177.55,9.1
680304,bg,120.0,162.53,11.6
680305,bg,127.25,171.72,10.4
680306,bg,121.26,179.91,8.3
680308,bg,120.58,169.05,9.7
680309,bg,128.45,170.13,5
680310,bg,128.86,173.57,5.8
680311,bg,120.55,172.84,7.6
680312,rm,125.38,174.63,5.6
680314,bg,126.63,163.55,3.5
680316,bg,129.86,175.5,4.5
680317,rm,129.66,170.62,3.6
680401,ro,95.91,203.84,42.2
680408,rm,94.95,189.52,32.8
680440,ro,98.98,187.6,39.7
680445,ro,104.86,192.4,63
680447,ro,103.26,193.51,31.9
680448,bg,104.66,193.8,14.8
680449,rm,104.56,195.88,13.9
680454,sh,113.51,205.54,14.7
680457,ro,109.02,199.55,39.7
680459,sm,109.05,196.04,6.3
680460,sm,109.32,198.25,8.2
680468,bg,113.52,188.37,10.5
680472,bb,105.56,187.03,17.8
680773,bg,105.84,189.24,14.5
680474,bg,102.67,188.7,13.8
680488,bb,103.92,201.36,22.1
680498,rm,101.35,202.55,9.1
680504,bg,95.0,187.53,11.6
680505,bg,102.25,196.72,10.4
680506,bg,96.26,204.91,8.3
680508,bg,95.58,194.05,9.7
680509,bg,103.45,195.13,5
680510,bg,103.86,198.57,5.8
680511,bg,95.55,197.84,7.6
680512,rm,100.38,199.63,5.6
680514,bg,101.63,188.55,3.5
680516,bg,104.86,200.5,4.5
680517,rm,104.66,195.62,3.6
680601,ro,120.91,203.84,42.2
680608,rm,119.95,189.52,32.8
680640,ro,123.98,187.6,39.7
680645,ro,129.86,192.4,63
680647,ro,128.26,193.51,31.9
680648,bg,129.66,193.8,14.8
680649,rm,129.56,195.88,13.9
680654,sh,138.51,205.54,14.7
680657,ro,135.02,199.55,39.7
680659,sm,135.05,196.04,6.3
680660,sm,135.32,198.25,8.2
680668,bg,138.52,188.37,10.5
680672,bb,130.56,187.03,17.8
680673,bg,130.84,189.24,14.5
680674,bg,127.67,188.7,13.8
680688,bb,128.92,201.36,22.1
680698,rm,126.35,202.55,9.1
680704,bg,120.0,187.53,11.6
680705,bg,127.25,196.72,10.4
680706,bg,121.26,204.91,8.3
680708,bg,120.58,194.05,9.7
680709,bg,128.45,195.13,5
680710,bg,128.86,198.57,5.8
680711,bg,120.55,197.84,7.6
680712,rm,125.38,199.63,5.6
680714,bg,126.63,188.55,3.5
680716,bg,129.86,200.5,4.5
680717,rm,129.66,195.62,3.6
690001,ro,118.91,178.84,42.2
690008,rm,117.95,164.52,32.8
690040,ro,121.98,162.6,39.7
690045,ro,127.86,167.4,63
690047,ro,126.26,168.51,31.9
690048,bg,127.66,168.8,14.8
690049,rm,127.56,170.88,13.9
690054,sh,136.51,180.54,14.7
690057,ro,132.02,174.55,39.7
690059,sm,132.05,171.04,6.3
690060,sm,132.32,173.25,8.2
690068,bg,136.52,163.37,10.5
690072,bb,128.56,162.03,17.8
690073,bg,128.84,164.24,14.5
690074,bg,125.67,163.7,13.8
690088,bb,126.92,176.36,22.1
690098,rm,124.35,177.55,9.1
690104,bg,118.0,162.53,11.6
690105,bg,125.25,171.72,10.4
690106,bg,119.26,179.91,8.3
690108,bg,118.58,169.05,9.7
690109,bg,126.45,170.13,5
690110,bg,126.86,173.57,5.8
690111,bg,118.55,172.84,7.6
690112,rm,123.38,174.63,5.6
690114,bg,124.63,163.55,3.5
690116,bg,127.86,175.5,4.5
690117,rm,127.66,170.62,3.6
690201,ro,143.91,178.84,42.2
690208,rm,142.95,164.52,32.8
690240,ro,146.98,162.6,39.7
690245,ro,152.86,167.4,63
690247,ro,151.26,168.51,31.9
690248,bg,152.66,168.8,14.8
690249,rm,152.56,170.88,13.9
690254,sh,161.51,180.54,14.7
690257,ro,158.02,174.55,39.7
690259,sm,158.05,171.04,6.3
690260,sm,158.32,173.25,8.2
690268,bg,161.52,163.37,10.5
690272,bb,153.56,162.03,17.8
690273,bg,153.84,164.24,14.5
690274,bg,150.67,163.7,13.8
690288,bb,151.92,176.36,22.1
690298,rm,149.35,177.55,9.1
690304,bg,143.0,162.53,11.6
690305,bg,150.25,171.72,10.4
690306,bg,144.26,179.91,8.3
690308,bg,143.58,169.05,9.7
690309,bg,151.45,170.13,5
690310,bg,151.86,173.57,5.8
690311,bg,143.55,172.84,7.6
690312,rm,148.38,174.63,5.6
690314,bg,149.63,163.55,3.5
690316,bg,152.86,175.5,4.5
690317,rm,152.66,170.62,3.6
690401,ro,118.91,203.84,42.2
690408,rm,117.95,189.52,32.8
690440,ro,121.98,187.6,39.7
690445,ro,127.86,192.4,63
690447,ro,126.26,193.51,31.9
690448,bg,127.66,193.8,14.8
690449,rm,127.56,195.88,13.9
690454,sh,136.51,205.54,14.7
690457,ro,132.02,199.55,39.7
690459,sm,132.05,196.04,6.3
690460,sm,132.32,198.25,8.2
690468,bg,136.52,188.37,10.5
690472,bb,128.56,187.03,17.8
690773,bg,128.84,189.24,14.5
690474,bg,125.67,188.7,13.8
690488,bb,126.92,201.36,22.1
690498,rm,124.35,202.55,9.1
690504,bg,118.0,187.53,11.6
690505,bg,125.25,196.72,10.4
690506,bg,119.26,204.91,8.3
690508,bg,118.58,194.05,9.7
690509,bg,126.45,195.13,5
690510,bg,126.86,198.57,5.8
690511,bg,118.55,197.84,7.6
690512,rm,123.38,199.63,5.6
690514,bg,124.63,188.55,3.5
690516,bg,127.86,200.5,4.5
690517,rm,127.66,195.62,3.6
690601,ro,143.91,203.84,42.2
690608,rm,142.95,189.52,32.8
690640,ro,146.98,187.6,39.7
690645,ro,152.86,192.4,63
690647,ro,151.26,193.51,31.9
690648,bg,152.66,193.8,14.8
690649,rm,152.56,195.88,13.9
690654,sh,161.51,205.54,14.7
690657,ro,158.02,199.55,39.7
690659,sm,158.05,196.04,6.3
690660,sm,158.32,198.25,8.2
690668,bg,161.52,188.37,10.5
690672,bb,153.56,187.03,17.8
690673,bg,153.84,189.24,14.5
690674,bg,150.67,188.7,13.8
690688,bb,151.92,201.36,22.1
690698,rm,149.35,202.55,9.1
690704,bg,143.0,187.53,11.6
690705,bg,150.25,196.72,10.4
690706,bg,144.26,204.91,8.3
690708,bg,143.58,194.05,9.7
690709,bg,151.45,195.13,5
690710,bg,151.86,198.57,5.8
690711,bg,143.55,197.84,7.6
690712,rm,148.38,199.63,5.6
690714,bg,149.63,188.55,3.5
690716,bg,152.86,200.5,4.5
690717,rm,152.66,195.62,3.6
700001,ro,141.91,178.84,42.2
700008,rm,140.95,164.52,32.8
700040,ro,144.98,162.6,39.7
700045,ro,150.86,167.4,63
700047,ro,149.26,168.51,31.9
700048,bg,150.66,168.8,14.8
700049,rm,150.56,170.88,13.9
700054,sh,159.51,180.54,14.7
700057,ro,155.02,174.55,39.7
700059,sm,155.05,171.04,6.3
700060,sm,155.32,173.25,8.2
700068,bg,159.52,163.37,10.5
700072,bb,151.56,162.03,17.8
700073,bg,151.84,164.24,14.5
700074,bg,148.67,163.7,13.8
700088,bb,149.92,176.36,22.1
700098,rm,147.35,177.55,9.1
700104,bg,141.0,162.53,11.6
700105,bg,148.25,171.72,10.4
700106,bg,142.26,179.91,8.3
700108,bg,141.58,169.05,9.7
700109,bg,149.45,170.13,5
700110,bg,149.86,173.57,5.8
700111,bg,141.55,172.84,7.6
700112,rm,146.38,174.63,5.6
700114,bg,147.63,163.55,3.5
700116,bg,150.86,175.5,4.5
700117,rm,150.66,170.62,3.6
700201,ro,166.91,178.84,42.2
700208,rm,165.95,164.52,32.8
700240,ro,169.98,162.6,39.7
700245,ro,175.86,167.4,63
700247,ro,174.26,168.51,31.9
700248,bg,175.66,168.8,14.8
700249,rm,175.56,170.88,13.9
700254,sh,184.51,180.54,14.7
700257,ro,181.02,174.55,39.7
700259,sm,181.05,171.04,6.3
700260,sm,181.32,173.25,8.2
700268,bg,184.52,163.37,10.5
700272,bb,176.56,162.03,17.8
700273,bg,176.84,164.24,14.5
700274,bg,173.67,163.7,13.8
700288,bb,174.92,176.36,22.1
700298,rm,172.35,177.55,9.1
700304,bg,166.0,162.53,11.6
700305,bg,173.25,171.72,10.4
700306,bg,167.26,179.91,8.3
700308,bg,166.58,169.05,9.7
700309,bg,174.45,170.13,5
700310,bg,174.86,173.57,5.8
700311,bg,166.55,172.84,7.6
700312,rm,171.38,174.63,5.6
700314,bg,172.63,163.55,3.5
700316,bg,175.86,175.5,4.5
700317,rm,175.66,170.62,3.6
700401,ro,141.91,203.84,42.2
700408,rm,140.95,189.52,32.8
700440,ro,144.98,187.6,39.7
700445,ro,150.86,192.4,63
700447,ro,149.26,193.51,31.9
700448,bg,150.66,193.8,14.8
700449,rm,150.56,195.88,13.9
700454,sh,159.51,205.54,14.7
700457,ro,155.02,199.55,39.7
700459,sm,155.05,196.04,6.3
700460,sm,155.32,198.25,8.2
700468,bg,159.52,188.37,10.5
700472,bb,151.56,187.03,17.8
700773,bg,151.84,189.24,14.5
700474,bg,148.67,188.7,13.8
700488,bb,149.92,201.36,22.1
700498,rm,147.35,202.55,9.1
700504,bg,141.0,187.53,11.6
700505,bg,148.25,196.72,10.4
700506,bg,142.26,204.91,8.3
700508,bg,141.58,194.05,9.7
700509,bg,149.45,195.13,5
700510,bg,149.86,198.57,5.8
700511,bg,141.55,197.84,7.6
700512,rm,146.38,199.63,5.6
700514,bg,147.63,188.55,3.5
700516,bg,150.86,200.5,4.5
700517,rm,150.66,195.62,3.6
700601,ro,166.91,203.84,42.2
700608,rm,165.95,189.52,32.8
700640,ro,169.98,187.6,39.7
700645,ro,175.86,192.4,63
700647,ro,174.26,193.51,31.9
700648,bg,175.66,193.8,14.8
700649,rm,175.56,195.88,13.9
